delta,theta,alpha,beta,gamma,label,delta_rel,theta_rel,alpha_rel,beta_rel,gamma_rel,alpha_beta_ratio,theta_beta_ratio,engagement_index,fatigue,workload,calmness
0.03003801084868886,0.08201794406591781,0.24329922049713135,0.21955777719488276,0.1586955961108731,1,0.16247334403822639,0.2748961087372369,0.6610159577987609,0.5822853048203255,0.4925969326290532,0.34349229764578826,0.08826307698609145,0.4250664167275292,0.05386586305317782,0.3728540142688654,0.48548046230740016
0.38965093188986405,0.37782551428721,0.03822139642025563,0.09170699356279591,0.15066080318166516,0,0.8206836277697116,0.7535324044243743,0.12937555824206542,0.21068127872705653,0.329057292203672,0.19636192986760923,0.46680602008122324,0.18991869793010432,0.615306326731109,0.09163085415117221,0.03249435730702267
0.10357433118024563,0.1900106638713845,0.5579771735434849,0.4510545004375215,0.2692321912364267,1,0.1345476901161139,0.26306760136998375,0.7629355339150112,0.5941377522837425,0.3883166524170238,0.4007251476664301,0.0829829766000939,0.3925162677196947,0.03746363315997421,0.31945880394260034,0.5798650101457583
0.2028216287198465,0.07012240190953214,0.5882771250940558,0.37702581837173854,0.3134105238962275,1,0.2903153222821157,0.08277741759204724,0.8009702161928313,0.4940188989699519,0.45644063984451705,0.5193155980781902,0.04329041351297578,0.36416691554413394,0.033727001803197265,0.6603708699141416,0.6061520034877301
0.46948061345282793,0.4612757947529054,0.20887407905796726,0.1792260391793751,0.0,0,0.8153226250518213,0.760575801791328,0.3397720074479841,0.28140257514212363,0.0,0.35806738326451204,0.3951685373015422,0.18200513633893264,0.35826003701079967,0.0,0.08777917465305679
0.6110150113584537,0.6356005948532266,0.21576987125169508,0.2677994038276683,0.5739810598086473,0,0.6486822107075527,0.6503718504336521,0.16933880797627804,0.21369786205573674,0.5918567412431206,0.24275463428730812,0.4075304015343981,0.20666944230257148,0.45993457236061275,0.20169975867595258,0.05933566168419728
0.7050827642540306,0.8698005046750561,0.29700686346983096,0.3227988675985709,0.5510190310691044,0,0.6332654972925349,0.7706747258357671,0.1925360766320774,0.20753411919316758,0.4584490153929009,0.2790093187142172,0.4801147426677836,0.16420704935665345,0.4573962743893669,0.12660933894838394,0.059908839499956304
0.5204244107244823,0.3272044600791157,0.23128007263237874,0.24211233787069955,0.6491396670760841,0,0.6356317310635242,0.3653222502326655,0.23423145853111393,0.23643294431349263,0.797750183932046,0.29445679011154224,0.2385379470443651,0.29773168421687857,0.3122983050431898,0.4540253795937211,0.105780452342664
0.26014681934638484,0.29613144334169617,0.6022258758024913,0.39604171723158565,0.4683663594487918,1,0.2791300566627594,0.31751172129350247,0.6460451093641717,0.3976382823277328,0.5412445184231884,0.506837240047924,0.14474559414936738,0.28003438442980466,0.07780018564165188,0.3615076247431054,0.38903656002464704
0.17878319993345476,0.18493052191420578,0.7102778860892716,0.903963876526692,0.5026359929019462,1,0.11963783555870144,0.13085013707611312,0.6377964249443396,0.7999999896974054,0.4745228975995504,0.2074415717315837,0.02755645712949264,0.6817987241448541,0.03255994567893816,0.5637939656708681,0.6148128738086882
0.08455965444524759,0.09997552353128386,0.7572522495578863,0.6718870596816463,0.3206892816833782,1,0.05922008530921519,0.08479022527326477,0.8626447560159055,0.7357876884957516,0.3702204499810359,0.36032571688263204,0.02143953685855187,0.5123050783557729,0.002351972293158505,0.5652490742380869,0.9579591904309824
0.13815477956020922,0.08546113033408559,0.6446530830454791,0.4909404804826657,0.2911878212911896,1,0.17315260349010786,0.09503773641231941,0.8381024882068587,0.6134073388124438,0.3965903746800851,0.43319862942301735,0.03396341482244416,0.4318164467262572,0.01808704329038059,0.5680531318237396,0.7446587027756789
0.6489206423448824,0.6964046980184204,0.35408528184222143,0.11170442944928019,0.26353367310509945,0,0.7539924724770402,0.7781013831925369,0.3450534636552224,0.07607954582307411,0.25196757345365456,0.8026789336726771,0.7351501886582821,0.03286171810793401,0.3441580970253893,0.06465008515422295,0.09286341377032006
0.009887411774020874,0.17506789039071935,0.19535162530702196,0.29941178878301933,0.1275263927745007,1,0.09834492888190005,0.47152584443052326,0.5265287922626058,0.7145783604608745,0.38714830616546553,0.18567541291905273,0.11716538982999486,0.5125465329182621,0.09193131124160901,0.19141531157383418,0.34667124268156646
0.3627901567658767,0.44463906358138633,0.22660935883248348,0.08638555190976313,0.5353799058596348,0,0.5147617233260553,0.6105813862707099,0.28979315452436655,0.09952554494869878,0.7696642394974111,0.627638190159014,0.5496560585067933,0.08428557730685113,0.29408785512248575,0.27880506219466433,0.11421722114353802
0.4466976148519692,0.37821061055275906,0.08074455935628425,0.12720374077726235,0.1643829807787028,0,0.8412345867275461,0.6764623452535995,0.16978175049629846,0.23207539517304074,0.30668291611830095,0.22331173616206854,0.4018206660807818,0.21537401298290046,0.5287374941163397,0.09992929832265034,0.04569219706018604
0.08854893466061058,0.18378507120437887,0.22095412305274967,0.2552986743199066,0.12455996302088693,1,0.2629585896147034,0.45511250741820397,0.5377874166866049,0.5803529864414926,0.34575345312164946,0.2640111436576674,0.14004974236639248,0.4144998246590703,0.11429401776606503,0.180250674763059,0.29393034351468816
0.7459071997839991,0.4652273718916002,0.5169742156036576,0.16937218450246602,0.8956002787499365,0,0.6530917508127354,0.3615680516804287,0.3734210726791395,0.06832537685396414,0.7902337442162548,0.8865578754933253,0.4118220306207697,0.08329935479529796,0.22721772151481467,0.45383874540815333,0.15447920972342935
0.21368558831585865,0.10419881629456076,0.4642222708250392,0.9542135488371071,0.45697365958967684,1,0.1999185571492204,0.06859532318212033,0.4611911905494711,0.95898978658474,0.49403773511458854,0.06981081242059448,0.005887780345840234,0.9999999999999999,0.06079819040092256,0.7432666276251728,0.4535068131670612
0.6881346960374911,0.7480583056668408,0.36942373975138665,0.38398773339450953,0.6853855699851701,0,0.5858780028585151,0.621937054360489,0.24037598285650036,0.24390820801904087,0.5679142254631426,0.29277046395227435,0.36259545398432225,0.21597314011332178,0.3546124021126408,0.20336920354388888,0.08906085352156917
0.13056435292167445,0.19545508390478278,0.7048742196622357,0.38023023122996613,0.26200675961372166,1,0.15648671568744033,0.24729700179634143,0.9020436766534466,0.4639087552833656,0.34384722766254766,0.6311345332332274,0.10242737246000688,0.26149834957335794,0.026575304038022926,0.30519558794389723,0.6630366741497559
0.5897367532635441,1.0,0.48285357514360416,0.30085010707515836,0.5836332117407498,0,0.4303959558584783,0.9924360242363329,0.2935841085535611,0.14451807706562195,0.40777508110418476,0.521721254698572,0.7191978008681391,0.06098867577132236,0.3519488301739943,0.07504017777114007,0.0900112114251248
0.5160043415214767,0.43529238215594906,0.22158500976234788,0.14642361089239628,0.5926444369148269,0,0.6475299037735303,0.5160009697014287,0.23213736088960696,0.13675693113900358,0.7422317196477217,0.4455157247354604,0.421568504203588,0.15139250713527916,0.35375017574942347,0.3165269630397194,0.08936714448209693
0.6087861433355556,0.3527425857515275,0.058205065659272553,0.1653904916296909,0.4174804790446397,0,0.9019203444038131,0.4861948719716199,0.07248216045158407,0.20429431743466428,0.5988619007191494,0.13096920690193928,0.3275345430000282,0.2983310018074312,0.6847779287648315,0.27415277711174973,0.024131750626390003
0.49043675548949445,0.47919071130500795,0.1894953067731507,0.24275100097497962,0.35457520347931837,0,0.6667711569995352,0.6217299706846716,0.22069975749689807,0.27523310403655665,0.4590673473731391,0.23732159247268106,0.3357604255460439,0.2500480557531235,0.3963482094866562,0.16547712290104188,0.0756287323979799
0.4437733315859009,0.4694489351213221,0.013690785020283647,0.23314121741532698,0.7386482392025939,0,0.5668148112044655,0.5772569747735337,0.0,0.2454425402116777,0.9702108050800093,0.0062042170509049865,0.33884968903807433,0.3498337691668324,0.8222404199681191,0.36862104089505665,0.01148022258781814
0.4835844606004421,0.5709278136450036,0.12336583690366812,0.16157605823604934,0.2626236506160946,0,0.7158061824295607,0.8101681831593731,0.16140701114212702,0.20225708911275583,0.36357646821246764,0.24600729760270915,0.5088515570313081,0.15994968735502643,0.5390615519948331,0.09146385305777875,0.043916835113733746
0.4637207738973376,0.3024029491701134,0.12734224922150297,0.09530827093316888,0.33941143456633494,0,0.8008438398580542,0.4944741484474633,0.2148110093681163,0.157086813460853,0.5773736411139423,0.3823983401668427,0.3816888696493715,0.18206141280855995,0.4092608245080188,0.26091301375126436,0.07196029662400535
0.11628760657064015,0.21405632673552033,0.971973960283084,0.9200434721252855,0.4150958190624956,1,0.034338103319788205,0.14396071976932603,0.8365723980395489,0.7622928010596957,0.34153713087997245,0.3302752604860656,0.03336281353338575,0.5203563482759447,0.006954576517871222,0.4246688810151326,0.8846677003747875
0.30397225877040285,0.14150715324351992,0.020537865006490158,0.10169992086218468,0.17556193330335076,0,0.831608240188316,0.40234586516199033,0.16432962412956725,0.3192556127113624,0.5158269716999488,0.1423721358569989,0.2095051311618265,0.41110139977177707,0.45588207269955405,0.28527709832121145,0.06025346709654428
0.08411541076561081,0.07013210972276471,0.5535876801032331,0.42440232888033846,0.35003332598885983,1,0.11703053013747,0.09474297230279452,0.7965723332656928,0.5900165898972731,0.5487517233246866,0.4258091771312529,0.03616314306266918,0.4343317012489276,0.014319449551840932,0.7212729251847995,0.7871333390070586
0.2318298725389658,0.1876614987924246,0.7272848883344127,0.41302740350210654,0.07731225623401858,1,0.3112335163874233,0.23823170628126653,0.9363892163443693,0.5083097611077373,0.06622293142323199,0.6021994043704372,0.09045131141527393,0.28149596807396304,0.039756739331728186,0.1292069204122847,0.5647408571087399
0.4480709168868185,0.4726694981710076,0.18955923039482045,0.23458496968845735,0.26813979053518333,0,0.6567017175782974,0.6625376930813305,0.24758983333677365,0.2943177388816348,0.36931526159453737,0.2472691058816295,0.33952889377390005,0.24414691161435784,0.3765523644511481,0.12372749434314807,0.0816771862913345
0.10148666727311721,0.1277223685768998,0.3994469331576901,0.4742883049584352,0.0,1,0.22619486084779566,0.2656069186228146,0.7499585251967867,0.8465431748307918,0.0,0.24303289294855315,0.05310600520838623,0.5745040575120617,0.050706429261020605,0.07208410032029024,0.501420868114537
0.47766872711220604,0.5015136317677218,0.3249752691658214,0.07610158090670352,0.20410141202251428,0,0.7013801682446523,0.7035660274616659,0.42667500334049346,0.09017001838526142,0.26938122764982436,0.8967624096958001,0.6401486891740006,0.03932951423194472,0.27013348917777574,0.08254052072953512,0.12674654128765672
0.47126452975827987,0.5342276724646371,0.2552307139768176,0.24878416690286673,0.4711097132099895,0,0.5689634868177715,0.6253921610761983,0.26119828816915247,0.24332840924220075,0.5575608761723385,0.3175069850692672,0.3648624081983248,0.20752105443214955,0.3328209166609317,0.19855501742138199,0.09721775980116254
0.19878323141721344,0.11750697176798072,0.603638731660159,0.29575465904504106,0.12674753289925958,1,0.33154708484659806,0.1854401015525973,0.9189508369804728,0.44218837329843397,0.19865973885097693,0.6736341197748408,0.08588736596168484,0.25689671084543375,0.038454734802770035,0.2597330343250279,0.5732388332615089
0.7335762819915699,0.7463144645109367,0.306261736211045,0.20016508941140013,0.4662052917528444,0,0.7369429480637544,0.7202225699896131,0.2352087287239238,0.1270724170879534,0.42249902463530703,0.4702261176934356,0.5744284201258659,0.09940332182177217,0.42450967496272296,0.12710262167631808,0.06788163426070251
0.040035246562599255,0.11838030436617022,0.38217231628874593,0.4587352832004775,0.24742017079808257,1,0.0801661765477732,0.21797334775450125,0.6560382640121568,0.7502101337731898,0.4636803777442933,0.2400292902765506,0.05169267703106597,0.5809188460605869,0.03584643732771105,0.4168764409211327,0.590981540992544
0.11357625632417302,0.050979065022079606,0.3805222831801359,0.5457944593779178,0.19555233041797268,1,0.20676513897509208,0.09153503081050199,0.6313541698505796,0.8584440398933327,0.350161637118005,0.18034629341092265,0.015375348643066132,0.7626488700307643,0.04092807065895243,0.529177457290321,0.557289310212067
0.06756930189370709,0.060182037730758,0.4149562740730379,0.4582389894346933,0.27091906734319915,1,0.1255610205846499,0.109793058212557,0.6927643549152515,0.7327779023526247,0.49458867649989985,0.2689230443025705,0.02762102274562448,0.5986885140443695,0.025431883845143374,0.628869503298644,0.6730492283600721
0.8340372378555335,0.7898774748987027,0.4372841135325124,0.25346019867890357,0.868876120839991,0,0.6499554985144633,0.5888010611835754,0.2551356544031884,0.10664545858759703,0.6660121641997951,0.5499233335216231,0.5200737926094495,0.1021957322609475,0.3508101690410796,0.2512839362512873,0.0904212738056577
0.2490193580367065,0.16242388569066013,0.6282048120638548,0.756437280648897,0.4249819336345545,1,0.2344205700186494,0.13083939052209073,0.6206725922610334,0.7309198327877362,0.43833118685737965,0.2302411735782451,0.03280019891575834,0.6360039105746047,0.051314631053351156,0.5316622196558984,0.4982798540225579
0.14417454672508762,0.1345406434145363,0.29406477228900596,0.18899492783444719,0.10342355517393192,1,0.38527368575621407,0.342233175576107,0.6740105212523889,0.4459340034954292,0.29098963498729974,0.4741683547577785,0.1392274085672004,0.29827197472739275,0.0912281299464031,0.20728279385784187,0.3485881156726799
0.1635544508593444,0.18837757178087272,0.5225213721796194,0.43355482025713377,0.12176972930401644,1,0.2566468660761478,0.28728887924373614,0.7697007075189423,0.6169997623663028,0.17743832826791023,0.38740833394174556,0.08606014723522262,0.3975400077996323,0.05470967069813845,0.17339673383882365,0.48137605019224594
0.11140631180023612,0.10668869217487234,0.716347036327629,0.4416036594061761,0.2699677776346924,1,0.13209541201395886,0.1252857460426706,0.9310925494319736,0.5501360448548298,0.3635668451361937,0.5523637393740324,0.049452033354880735,0.33963553898303167,0.010414210384119035,0.4750086244000061,0.8361878994055153
0.4558006123202592,0.48051784164930217,0.10096769542619802,0.17421635051368597,0.3242360715129158,0,0.7015843690355212,0.7057947442443585,0.14254891180194806,0.2320939489421763,0.48261969202018246,0.1910110138578582,0.4169264722854884,0.2168066551213518,0.534368362183868,0.14949615953141643,0.04471620521804498
0.1136501961048791,0.22121642073172387,0.7223987832310085,0.6560750037172907,0.2911803140900362,1,0.09086773223732214,0.2303183943392408,0.7955891541873091,0.6945744497589416,0.3149277496530772,0.3489742312532005,0.060665598167462274,0.45939034510804466,0.025607348484816495,0.3014546230150292,0.6714946879840349
0.15678446259092577,0.2352962766219498,0.5734079437033938,1.0000000000000002,0.3217456172686036,1,0.09718387236522757,0.1880209739640867,0.5095774483782234,0.9999999999999999,0.27169730420531296,0.05855220109867912,0.021459476766611953,0.9999999999999999,0.0531462618973086,0.3123502697676075,0.4890305015968207
0.7358028800024211,0.5576317760593283,0.13927045143436603,0.37994896214778817,0.35555110873930473,0,0.8384376335847326,0.5933175560538482,0.10331383362726476,0.34612043991209107,0.35447502597955266,0.06698448325665549,0.2749956261317819,0.38232715086880553,0.6235209961655943,0.13672441817715764,0.03141648080719431
0.5953959239337198,0.6733298815282556,0.19960514338094812,0.12126857666072563,0.46073720141573626,0,0.7046449329578397,0.7695870510450171,0.18453336179807922,0.09200705059581124,0.5186020329968513,0.4650228879731826,0.6862196995984191,0.07382144616489825,0.4896797679277012,0.14458429355951136,0.05301566450565852
0.8181018187567791,0.5872003115235178,0.14288152896423414,0.1354919091579486,0.3696468779835812,0,0.9754599992763073,0.6524793538898542,0.11675522356639106,0.102982905682416,0.3909451893706419,0.32540287033992876,0.5737009681894282,0.12211521466927874,0.6662125457215134,0.13347540659748947,0.026209193118128665
0.20361916403270447,0.18439651412397928,0.38374832933070446,0.49757002484213897,0.18833898859264678,1,0.3206767002800213,0.2781354584135499,0.5643317836244747,0.7011488879043888,0.2866172887793836,0.2133119310383003,0.07173252090456031,0.5697317433741715,0.09313694005464902,0.244695545627845,0.34342654615362733
0.5496378161539837,0.4630607871878319,0.07036743210520449,0.03170352958680134,0.3608383162103488,0,0.8705546734277945,0.6945637750305536,0.10584365966422177,0.04625420538937258,0.555406450299653,0.42986905830263966,0.7538021492243856,0.06402233578599709,0.6647682609523431,0.17575048855147457,0.02637528858831234
0.527472612124305,0.23690284429624892,0.12363144528307443,0.03074288786353524,0.18382170662538835,0,1.0,0.44833195942392634,0.25452913540086425,0.09144867879790805,0.3641312338883497,0.5893431988670631,0.442059326377043,0.11809956193028595,0.42048338654089806,0.19122499823551614,0.06893323559735154
0.5209991340278399,0.5056885573282126,0.27666367679121806,0.3142268446707853,0.9701755851926249,0,0.4813880206751466,0.45012159477009006,0.196785966095522,0.22342620768838065,0.9613865066696665,0.26516979150181463,0.29180899289754403,0.2695261464037034,0.32212971747518504,0.4549338742363748,0.10156272779521203
0.25167468625046907,0.2866567966684642,0.0,0.09434719169422887,0.3301696684560207,0,0.5954678072397963,0.6346421151408953,0.07122982722198129,0.2459446357388185,0.7678168744773615,0.0961207273074832,0.3670908875786615,0.28235774667505853,0.6110767461649725,0.2675653028141281,0.03305967702266892
0.0384719408875399,0.12286936541701063,0.5168184155315239,0.617009906838503,0.07105060328132687,1,0.05844326931594168,0.20002244822188006,0.805084449111107,0.9221860315684064,0.10725085069055607,0.23652874549482453,0.03359459239295178,0.6257830468283588,0.017738288076260253,0.18012402322646004,0.7484100440810489
0.3202479426883605,0.34754935310730556,0.700579266381294,1.0000000000000002,0.4941055226747989,1,0.2065772318124935,0.23298929387797893,0.5046229109030507,0.8680903105870182,0.3587641919854843,0.11588572068950512,0.044359181053929435,0.7840906364508278,0.07936920455225167,0.32846657750988756,0.3838985640805439
0.09756563681870183,0.13852176634737776,0.5002764255683231,0.4136143736696386,0.24811421178378543,1,0.15387140964617357,0.21697737834095984,0.7585359491141149,0.6065596509396798,0.40520682922411805,0.3882670523720575,0.0683070298117188,0.4190359315927459,0.03525010528519641,0.3772532437493781,0.5951793061740404
0.08826770197903876,0.1434659266944972,0.6223538181071395,0.3010278764186405,0.22570109774202288,1,0.1375093440487392,0.224550140384339,0.9377121594221632,0.444684896298741,0.3658313027997124,0.6850548111666592,0.098905502218048,0.24435208610132367,0.019843747867693218,0.34176472252141443,0.7262822232708818
0.44279676184807565,0.7617609800207599,0.2088018598589815,0.19969439587311102,0.023840321866644282,0,0.6391336804786067,1.0000000000000002,0.26790629136865546,0.2445764769673837,0.0,0.3237075988889081,0.5864102639797322,0.11853545696422055,0.44466025190973435,0.0,0.06287239034944676
0.5873834048319045,0.3830833314771133,0.08993844419154257,0.17404011384283494,0.4351883207883266,0,0.839966215021297,0.5112127661572042,0.1058808873876903,0.20434654291496104,0.6028797793439777,0.17322934449208308,0.34127184559127705,0.27024095282013616,0.5908138457850818,0.2629646494220338,0.03587041955886314
0.1121361919431197,0.07144523861326751,0.2582670349077216,0.43262086293465774,0.15298056276223834,1,0.2693777010164059,0.17474052474052845,0.5386954064742869,0.8218918923287878,0.35246661576072796,0.1484590570815578,0.03561287520821529,0.7537778648014665,0.07512942822552622,0.3899267838951038,0.3980634972808367
0.07954616412109274,0.05022103559661947,0.2599340465790493,0.0672645678348539,0.0,1,0.3974017000078001,0.28094349487493653,0.8912777318842205,0.35799855840640904,0.15231083651628824,0.7840640897359502,0.14348844982769463,0.19026483199988078,0.05743176692621389,0.16172455452426943,0.4685487882331739
0.22144575577947495,0.0873926093937262,0.7248180723289046,0.3189275095787101,0.23915784339873744,1,0.30511363763098936,0.10056224015689277,0.9543079674491189,0.400779832617813,0.3224162726425121,0.7658331099368428,0.06329941787429588,0.2389165180942617,0.024996000782822977,0.4826696418337831,0.6769398366784954
0.23019124314983452,0.2900494550230319,0.7812942653725892,0.6197725925780927,0.5751538905016178,1,0.17274297927475113,0.23794088647627085,0.6948777444396805,0.5203440555828491,0.5465061495511925,0.41660647169378584,0.08812971041271664,0.37667470285466376,0.04675180819414414,0.4483665729764978,0.5227444104517341
0.15091647157116367,0.050122265850958886,0.5306685045982914,0.45508506325003617,0.31398386806925305,1,0.22180525075794433,0.06048987187812188,0.7520150130622983,0.6219747009187052,0.4797589456716557,0.3726691956584728,0.023793993792158373,0.49678134589792367,0.02714005893904796,0.75409149955596,0.658191976617074
0.45046644082460313,0.591134138817724,0.30939281749118586,0.2619075246935908,0.2285540105542623,0,0.5796821756211006,0.7416099230794373,0.3502838468779774,0.28102175620545555,0.25653286362457056,0.3697237851764581,0.38673041867783475,0.18292923182494011,0.2953732868055748,0.07184706163479006,0.11359306699104377
0.4321515723585541,0.3155796970020761,0.09889960553827523,0.04036346756633147,0.3032539012809997,0,0.8165502370038475,0.5676981752721258,0.20002263295265177,0.09733882373265287,0.5700529674244275,0.4793001313765003,0.5218844797681775,0.1124077984422758,0.4498397694905074,0.22477299480726964,0.061649189084193035
0.5841853773282474,0.8184332845681364,0.515097030122011,0.22649784856057528,0.684356784628697,0,0.4900675618047767,0.6980958871655888,0.37195387078625775,0.11645231699290334,0.5761565700197895,0.7149186544915467,0.5795693000684705,0.06753210248195901,0.255421462072691,0.18132953210041208,0.13539474053477724
0.17204345867809306,0.410240875988196,0.22091039890999734,0.1495086860703644,0.23860980001039792,0,0.3393973639504571,0.753769207187267,0.4091411261689756,0.27740187482902234,0.46216161960593266,0.4373949166365343,0.39566406478347116,0.1632004717591837,0.21648655980584586,0.13149342501180167,0.1627752479804807
0.6766335209653301,0.5384992996714584,0.21038052211830058,0.3082377620325172,0.6069015620519951,0,0.7124147300565937,0.5304750908576881,0.15819348586547954,0.24692459468712605,0.6178723497908551,0.195078338963202,0.31426100037676546,0.28123801506774426,0.46197648226723,0.25956111708854956,0.05887864531255188
0.5405906427313358,0.574901629077839,0.2488921464898908,0.20184633065615729,0.5838933620196265,0,0.6073337376822177,0.6236923828036506,0.22547323585447676,0.167122373329295,0.6498914432975473,0.3806245737777353,0.4484971860305301,0.15468322383410246,0.37515403322933716,0.23127263835769168,0.08212539943004965
0.19093911948421782,0.16274252783656212,0.6274769097876123,0.406087660137201,0.3451755599458316,1,0.23633764897830772,0.19188938444466289,0.7784176192261458,0.480096697610617,0.4527107504585787,0.5176008229723874,0.08080909982348333,0.3280946132453044,0.040900321485993194,0.44317423398809647,0.5574637725971157
0.5479655721457101,0.5309441492664193,0.23034421325608043,0.2061221658715622,0.7353012751627783,0,0.589852953192207,0.5475673861260782,0.1922437779451584,0.15974349936380491,0.8057579412615652,0.3457715275576646,0.41143350920365046,0.17775933016488552,0.38529999638370105,0.32373677205875284,0.07893762304893559
0.21650081292198864,0.20737243973638675,0.5746703822791706,0.5152433839699259,0.3187732101617454,1,0.2562811838769405,0.2381004938822657,0.6790293753097829,0.5847878104251413,0.3900648812311727,0.3534319762069401,0.07739636418412804,0.43228974093573536,0.06011868268211441,0.34429426948715175,0.456473220480204
0.08307948603243144,0.15881420432338772,0.37595769801546497,0.41321458174775305,0.07428545536272405,1,0.1876231020555454,0.3227449450763753,0.7058912966485001,0.7406260986165336,0.16488001416566622,0.27193616516193997,0.07747971182820151,0.4994601094283232,0.05738733192212013,0.14858298002100995,0.46875326668873085
0.2380872216076591,0.35772951397458114,0.13523826989171214,0.266039199653366,0.3941590669248235,0,0.40312580416318483,0.58187367571947,0.22449960247097472,0.4028111679518509,0.6689631219786776,0.14233463130305837,0.24085171201852407,0.3742704835144155,0.3083065516831426,0.25538165750681285,0.10755777543056447
0.6268423355405248,0.5739778027836488,0.2737062103767235,0.15410792354811106,0.23680346489719903,0,0.8043197474675305,0.6993091091477163,0.2960401578012507,0.14736732171316344,0.25686315133156895,0.5192045822956616,0.5249457721769922,0.10542433116725755,0.3785334588212232,0.07935281929080669,0.0810471074038657
0.06886177798424532,0.07608343048899904,0.620456099230009,0.6880134520190208,0.22132534476172214,1,0.06754815254603119,0.08153916298322225,0.8063186829099952,0.8635271154077565,0.28954844851582134,0.26267777558695016,0.013001215457973211,0.640898249285045,0.0062900023553956325,0.4882587767435023,0.8945894398100909
0.08200626376141672,0.11381759760475033,0.5640273030838285,0.6253052883180314,0.38411682110494616,1,0.0766522935734606,0.1244083375341681,0.6991373673340799,0.749213897604554,0.5109128899464024,0.26377913821061205,0.02982681593212943,0.6000595341190045,0.019987869152985102,0.6101981375648675,0.7248119389701076
0.14901291306756548,0.133226052679361,0.399998028255382,0.47129558349470213,0.15883372868202814,1,0.26242497568931555,0.2255300554563255,0.6459438340337236,0.7277316807279254,0.27290869198888873,0.24576600556137881,0.055805499211836244,0.5658841042197633,0.06394675506361641,0.2771736694673671,0.44019755678562034
0.11884437333808227,0.1708650757086686,0.4524862206226571,0.7772218271592328,0.504176844901587,1,0.10052517416114876,0.17005683094504434,0.49223853679194596,0.8378691149704657,0.6074969048518049,0.11975157305895187,0.03339485947961817,0.8154161606122621,0.05370985333414306,0.5977929733013219,0.48624618554304777
0.03537495519002952,0.1721881191930824,0.9600613776219552,0.6284100663733692,0.45444557323465773,1,0.0,0.13825454619362362,0.9584061953027908,0.5898075068407033,0.4661101133544329,0.5309460318400047,0.048460279282578296,0.3522109794125995,0.0,0.5417388283445308,1.0000000000000002
0.5122541094918622,0.48646347012590435,0.3303359684114968,0.2091282449891899,0.16592337385664932,0,0.707564290282128,0.6397770645166759,0.40271578454621737,0.23881485495609953,0.1878212324613482,0.4882886483228157,0.3763618290744308,0.15975318202939756,0.2730305339256802,0.06750374745213066,0.12513449331274532
0.771096437837374,0.5524888932764551,0.288609868204319,0.41686297912289194,0.4103057462593124,0,0.7832161260719968,0.5180155280741358,0.21996244745634824,0.3318499180333645,0.3620174557360813,0.18721095098402066,0.25198275983036517,0.33762234274821445,0.40450746877572763,0.16324202234091717,0.07328682423259969
0.20512428975026176,0.16744923913975346,0.21954745172721948,0.4454683945350024,0.39865597074443104,1,0.3341265259288024,0.2602057434287881,0.33917174014622553,0.6452374772021929,0.6577478797704825,0.10596228327661442,0.0746039733698721,0.7060771070190158,0.15411297083231634,0.4920792988973573,0.22771092190421113
0.579805755063886,0.5585117224325602,0.18691769323440535,0.0,0.28068363848259126,0,0.8498447706145773,0.7783508814203958,0.23980145122556623,0.0,0.3827204712011923,1.0,1.0000000000000002,0.0,0.4641280426326412,0.1028146706507594,0.058400963957237095
0.015251713800315023,0.005031147129709493,0.15522418885176623,0.15269953002071027,0.12292690371062412,1,0.21161142608402117,0.1594504295520299,0.6380073922146752,0.6008302907062284,0.5648652139126751,0.31556908117903615,0.05309730823246312,0.5001853006268879,0.04941703458380908,0.583929279855048,0.5081988528758443
0.33960330214534895,0.2496705581770523,0.9356061444965039,1.0000000000000002,0.4990466399560042,1,0.18949685414182893,0.11689745829547063,0.6278787689895202,0.8881209385251941,0.3141040352324029,0.16760576845801337,0.018973385745754745,0.773904175974811,0.04204431002296512,0.44447826606486446,0.5503526297434924
0.009275300378980653,0.11056625326135316,0.32035904960213324,0.16988125087408348,0.22032038140921414,1,0.08771925579780132,0.3082652888152956,0.7606519390875117,0.43222277203243664,0.5902076356819776,0.5595676623736929,0.13121014977986484,0.2688195874095082,0.036754353035115345,0.39771709314386805,0.584693238041464
0.65212528997869,0.5343452141229068,0.3771517382839271,0.10646252426119532,0.6773101621704941,0,0.6747052526219204,0.5188046224788545,0.3208638096657116,0.04752834199953504,0.6912791277541872,0.8713276235688309,0.5915313000604792,0.04946322766610439,0.2919628267416974,0.29457244875751865,0.11525914073282817
0.38991983194597896,0.43411705015539986,0.11905885475551506,0.24667249319937937,0.20645178729768202,0,0.652879109160192,0.692753562335934,0.19363162098745024,0.36540853040511256,0.33102560638197703,0.13878639312220922,0.30333102754667024,0.3150490903208798,0.4413241024875956,0.1043422823442345,0.06367372933609944
0.0316119476556128,0.1801404401202869,0.5732028531679024,0.4428938412520035,0.2837387267404555,1,0.02808308992702424,0.26209187867234673,0.8152387742911905,0.6082110677410031,0.43255275978849234,0.42295005252763596,0.0805179135326897,0.3812980315281126,0.019843161294741493,0.3481350428604465,0.726288218613288
0.5296487532694772,0.5073674722927592,0.3980189171242129,0.1677226933671924,0.07784861209094637,0,0.7361976770986967,0.6714965609084599,0.49041323013144034,0.1894501473884352,0.0589142658776044,0.6942417486998513,0.44766685456772287,0.1003968447941044,0.2415767888660098,0.019580723494379088,0.14431205743672243
